"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",848,218.312500,100.000000,96.754223,91.793408,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,8380,556,0.000000,0.000000,19.562570,1.025318,41.588205,4.166494,0.000000,28.893394,100.000000,98.526703,20.870833,41.588205,4.166494,64.300582,4.266244,0.000000,39.286274,0.000000,0.000000,15.714510,0.982157,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",48.866496,8.871741,16.662022,0.000000,14.639664,2.609601,6.977240,0.290957,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.255305,0.826975,543,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,99.865839,0,32,4.977473,0.245942,0.370237,0.610728,12.077440,0.657123,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.106156,0.000000,8882,466,68.152479,3.575665,"Low (3)","Idle (0)",0,0.000000,284224,14912
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",857,218.312500,100.000000,96.754223,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6448,548,0.000000,0.000000,20.444298,1.029383,44.281377,4.260888,0.000000,28.006142,100.000000,98.504673,21.662832,44.281377,4.260888,51.353654,4.364423,0.000000,40.777095,0.000000,0.000000,16.310838,1.019427,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",26.348512,16.270376,27.007965,0.000000,20.443621,1.727581,6.344912,0.421446,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.370362,1.065225,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,99.868745,0,32,7.092966,0.244414,0.372666,0.377787,7.470927,0.388924,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.106798,0.000000,5246,436,41.780594,3.472425,"Low (2)","Idle (0)",0,0.000000,167872,13952
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",866,218.312500,100.000000,96.754223,91.756728,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5548,573,0.000000,0.000000,20.243908,1.037110,43.501267,4.294761,0.000000,28.476743,100.000000,100.000000,21.513354,43.501267,4.294761,43.880914,4.532041,0.000000,40.495725,0.000000,0.000000,16.198290,1.012393,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.194304,13.078787,26.227625,0.000000,29.881896,2.959843,5.108974,0.328301,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.296078,0.924192,543,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,100.000000,0,32,5.035360,0.239861,0.900142,0.599763,11.860603,0.642022,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132446,0.000000,8,24,0.063275,0.189824,"Low (1)","Idle (0)",0,0.000000,256,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",875,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6035,556,0.000000,0.000000,20.261606,1.061956,43.074290,4.315376,0.000000,28.893394,36.199262,100.000000,21.616618,43.074290,4.315376,47.961871,4.418691,0.000000,40.690104,0.000000,0.000000,16.276042,1.017253,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",29.876277,15.361803,27.305164,0.000000,12.190278,2.079265,10.984821,0.582538,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.423664,1.196190,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,42.009056,0,32,6.712637,0.246294,0.366143,0.379752,7.509786,0.397287,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.076600,0.000000,3774,437,29.993057,3.472964,"Low (2)","Idle (0)",0,0.000000,120768,13984
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",884,218.312500,100.000000,96.754223,91.730783,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,7232,564,0.000000,0.000000,20.335609,1.023910,44.045963,4.238236,0.000000,28.006142,100.000000,100.000000,21.547665,44.045963,4.238236,57.291440,4.467972,0.000000,40.560310,0.000000,0.000000,16.224124,1.014008,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.092683,19.005032,37.156589,0.000000,16.026560,5.925656,14.769814,0.768301,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.541461,1.713903,535,0,0,0,0,0,"Idle (0)","Low (1)",3072,24064,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,100.000000,0,32,7.002604,0.246125,0.900954,0.905395,17.904628,0.968295,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.075962,0.000000,4474,492,35.442741,3.897592,"Low (2)","Idle (0)",0,0.000000,143168,15744
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",893,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5980,556,0.000000,0.000000,20.335656,1.041810,43.698420,4.314226,0.000000,28.476743,100.000000,98.526703,21.610855,43.698420,4.314226,47.512100,4.417513,0.000000,40.679255,0.000000,0.000000,16.271703,1.016981,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.181513,24.504821,36.809194,0.000000,16.122581,5.857437,9.554251,0.767659,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.549326,1.653217,543,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,6.544376,0.242651,0.376929,0.382109,7.556383,0.424574,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.126378,0.000000,8,12,0.063561,0.095342,"Low (1)","Idle (0)",0,0.000000,256,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",902,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5464,572,0.000000,0.000000,20.435993,1.071096,43.445021,4.352518,0.000000,28.893394,36.199262,100.000000,21.802667,43.445021,4.352518,43.797711,4.584973,0.000000,41.040315,0.000000,0.000000,16.416126,1.026008,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.174560,19.264406,37.114278,0.000000,16.025493,5.754625,14.703019,0.759494,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.555015,1.649110,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,42.009056,0,32,4.980985,0.243897,0.365377,0.376822,7.451846,0.397201,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.100110,0.000000,3698,436,29.642009,3.494839,"Low (2)","Idle (0)",0,0.000000,118336,13952
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",911,218.312500,100.000000,96.755117,91.730783,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6036,548,0.000000,0.000000,20.559678,1.035192,44.531285,4.284935,0.000000,28.006142,37.805755,100.000000,21.785089,44.531285,4.284935,48.343676,4.389055,0.000000,41.007226,0.000000,0.000000,16.402891,1.025181,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.163035,7.471680,20.728152,0.000000,21.700819,2.126962,5.741774,0.245130,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.213038,0.609411,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.264971,0,32,7.072141,0.236001,0.899562,0.918666,18.167077,0.958231,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.133718,0.000000,612,21,4.901645,0.168194,"Low (1)","Idle (0)",0,0.000000,19584,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",920,218.312500,100.000000,96.755117,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,8212,556,0.000000,0.000000,20.565933,1.053607,44.193252,4.363079,0.000000,28.476743,100.000000,98.526703,21.855572,44.193252,4.363079,65.984543,4.467536,0.000000,41.139900,0.000000,0.000000,16.455960,1.028498,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",52.454089,12.014324,18.446781,0.000000,8.119040,2.797803,4.715389,0.367544,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.268359,0.816670,543,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,99.867615,0,32,5.846892,0.240414,0.616158,0.919143,18.176509,0.973913,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.075829,0.000000,40,8,0.321405,0.064281,"Low (1)","Idle (0)",0,0.000000,1280,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",929,218.312500,100.000000,96.754223,91.759412,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6880,556,0.000000,0.000000,20.174304,1.033544,43.351699,4.279995,0.000000,28.476743,100.000000,100.000000,21.439386,43.351699,4.279995,54.229034,4.382463,0.000000,40.356490,0.000000,0.000000,16.142596,1.008912,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.631579,12.923519,34.162649,0.000000,35.426943,3.788984,9.238084,0.404173,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.347945,1.076125,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,100.000000,0,32,6.383556,0.245792,0.375551,0.916289,18.120067,0.684440,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.078299,0.000000,4204,534,33.136462,4.209056,"Low (2)","Idle (0)",0,0.000000,134528,17088
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",938,218.312500,100.000000,96.754223,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,6034,548,0.000000,0.000000,20.303228,1.022280,43.975826,4.231487,0.000000,28.006142,37.805755,100.000000,21.513354,43.975826,4.231487,47.724844,4.334308,0.000000,40.495725,0.000000,0.000000,16.198290,1.012393,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",43.909919,8.264272,19.532894,0.000000,22.079874,1.102377,3.946807,0.254449,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.221755,0.687653,535,0,0,0,0,0,"Idle (0)","Low (1)",2048,15872,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.264971,0,32,6.672325,0.243936,0.356938,0.358510,7.089703,0.664346,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.068583,0.000000,3746,393,29.628317,3.108363,"Low (2)","Idle (0)",0,0.000000,119872,12576
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",947,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6078,572,0.000000,0.000000,19.437457,1.018761,41.322228,4.139847,0.000000,28.893394,100.000000,100.000000,20.737354,41.322228,4.139847,46.338837,4.360944,0.000000,39.035019,0.000000,0.000000,15.614008,0.975875,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",48.484324,11.285717,16.167214,0.000000,15.599766,2.796158,4.392984,0.290771,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.252915,0.730150,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,100.000000,0,32,6.428688,0.239583,0.623806,0.373287,7.381931,0.390839,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.106907,0.000000,3040,34,23.177043,0.259217,"Low (1)","Idle (0)",0,0.000000,97280,1088
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",956,218.312500,100.000000,96.755117,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5992,556,0.000000,0.000000,20.532717,1.051906,44.121877,4.356033,0.000000,28.476743,61.218182,98.526703,21.820274,44.121877,4.356033,48.068779,4.460321,0.000000,41.073456,0.000000,0.000000,16.429383,1.026836,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",28.995684,13.999227,27.360691,0.000000,12.357147,4.148038,10.988855,0.563680,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.403273,1.183405,543,0,0,0,0,0,"Idle (0)","Low (1)",1536,6144,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,64.570578,0,32,5.786361,0.239365,0.612270,0.382377,7.561687,0.401652,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.068322,0.000000,12,12,0.096266,0.096266,"Low (1)","Idle (0)",0,0.000000,384,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",965,218.312500,100.000000,96.754223,91.729888,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,5724,564,0.000000,0.000000,20.783092,1.046441,45.015189,4.331498,0.000000,28.006142,100.000000,100.000000,22.021819,45.015189,4.331498,46.342976,4.566289,0.000000,41.452836,0.000000,0.000000,16.581135,1.036321,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",20.685831,12.714436,26.979158,0.000000,29.042401,1.418394,7.635964,0.332237,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.286600,0.904979,535,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,100.000000,0,32,4.610161,0.246055,0.361875,0.366848,7.254597,0.668930,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.067999,0.000000,4093,436,33.137980,3.529968,"Low (2)","Idle (0)",0,0.000000,130976,13952
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",974,218.312500,100.000000,96.754223,91.794303,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,5922,556,0.000000,0.000000,20.408547,1.069658,43.386674,4.346672,0.000000,28.893394,100.000000,98.526703,21.773386,43.386674,4.346672,47.405145,4.450736,0.000000,40.985197,0.000000,0.000000,16.394079,1.024630,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",23.444272,14.423290,21.720799,0.000000,31.586552,1.587220,5.605401,0.389735,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.319295,0.923436,543,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,99.865839,0,32,6.614010,0.245710,0.633708,0.912394,18.043030,0.953105,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.076956,0.000000,3834,436,30.690869,3.490146,"Low (2)","Idle (0)",0,0.000000,122688,13952
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",983,218.312500,100.000000,96.754223,91.755833,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,6172,556,0.000000,0.000000,20.330236,1.041532,43.686773,4.313076,0.000000,28.476743,100.000000,100.000000,21.605095,43.686773,4.313076,49.024503,4.416336,0.000000,40.668414,0.000000,0.000000,16.267366,1.016710,46.536364,24.148250,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.645834,12.242502,31.689074,0.000000,38.593510,3.638651,9.392627,0.401375,3.125000,36864,0,92292,0,6148,39900,29922,0,5602,332,332,3691,1568,0,0.000000,0.000000,0,5500,0.349386,1.047041,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,176000,0,0,17376,0,0,0,0,0,2720,0,0,203,0,0,0,0,0,0,0,160,100.000000,0,32,7.223873,0.244426,0.340117,0.603031,11.925238,0.964267,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.131685,0.000000,4154,1134,32.995428,9.007418,"Low (2)","Idle (0)",0,0.000000,132928,36288
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",992,218.312500,100.000000,96.754223,91.730783,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.359375,32,512,0,0,10882,535,0,5,9792,548,0.000000,0.000000,20.890923,1.051871,45.248747,4.353971,0.000000,28.006142,37.805755,100.000000,22.136078,45.248747,4.353971,79.689880,4.459769,0.000000,41.667911,0.000000,0.000000,16.667164,1.041698,46.169065,24.158879,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.110940,24.532688,37.026634,0.000000,16.302884,5.518820,9.584856,0.768655,3.125000,36864,0,92292,0,6148,39960,29802,0,5602,332,332,3650,1568,0,0.000000,0.000000,0,5560,0.552058,1.602465,535,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,177920,0,0,17120,0,0,0,0,0,2720,0,0,162,0,0,0,0,0,0,0,160,43.264971,0,32,6.116170,0.246464,0.913083,0.925631,18.304797,0.384739,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.072244,0.000000,4190,422,34.099326,3.434347,"Low (2)","Idle (0)",0,0.000000,134080,13504
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",1001,218.312500,100.000000,96.754223,91.790724,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,8.484375,32,512,0,0,10882,543,0,5,10506,572,0.000000,0.000000,20.441491,1.071384,43.456709,4.353689,0.000000,28.893394,100.000000,100.000000,21.808533,43.456709,4.353689,84.235458,4.586206,0.000000,41.051355,0.000000,0.000000,16.420542,1.026284,47.038745,24.608656,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.337469,13.152404,26.849476,0.000000,28.722214,3.312656,5.113962,0.343061,3.125000,36864,0,92292,0,6148,39820,30082,0,5602,332,332,3714,1568,0,0.000000,0.000000,0,5420,0.295597,0.873161,543,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,173440,0,0,17376,0,0,0,0,0,2720,0,0,226,0,0,0,0,0,0,0,160,100.000000,0,32,7.286640,0.243766,0.362100,0.881833,17.438675,0.928901,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.071377,0.000000,4602,440,36.898113,3.527851,"Low (2)","Idle (0)",0,0.000000,147264,14080
